Artikelnummer,Bezeichnung,Online_Status,EAN,Kred_Artikelnummer,Warengruppe,Spalte7,Spalte8,Spalte9,Hauptkategorie,PG_Beschreibung,Marke,Modellnummer,Farbe,Saison,Herstellergröße,Zielgruppe,Rahmentyp,Radgröße,Akkukapazität,Absatz_Variabel,Absatz_30T,Absatz_7T,Bestand_verfügbar,Reichweite_JAHRE,Reichweite_MONATE,In_Auftrag,Offen,Nächster_Bestellzugang,Nächste_EK_Menge,Nächster_EK_Preis,Letzter_Einkaufspreis_Datum,Letzter_Einkaufspreis_Wert,Avg_EK,Umsatz_Var,DB_Var,Netto_Umsatz_7_Tage,Netto_Umsatz_30_Tage,DB_Pct_Var,Lagerwert,Retourquote,Erster_Zugang,Preis_Online,UVP,Rabattsatz,Kalkulation,BEMERKUNG,MINPRICE,MAXPRICE,Zyklus,Nachorder?
X7253297,Bruneck 2 Kurzfinger Handschuhe,JA,4065901101931,"10-110122-2680-10,5",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103546,russet orange,26FS,10.5,UN,,,0,,,,2,,,,,,,,2026-02-13,10.465,10.465,,,0,0,,20.93,,2026-02-13,22.99,24.95,0.078557,2.2,PW-neu-04,22.99,22.99,Active,0
X7253298,Bruneck 2 Kurzfinger Handschuhe,JA,4065901101948,"10-110122-2680-11,0",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103546,russet orange,26FS,11,UN,,,0,,,,2,,,,,,,,2026-02-13,10.465,10.465,,,0,0,,20.93,,2026-02-13,22.99,24.95,0.078557,2.2,PW-neu-04,22.99,22.99,Active,0
X7253299,Bruneck 2 Kurzfinger Handschuhe,JA,4065901101955,"10-110122-6845-6,0",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103546,forest night,26FS,6,UN,,,0,,,,2,,,,,,,,2026-02-13,10.465,10.465,,,0,0,,20.93,,2026-02-13,22.99,24.95,0.078557,2.2,PW-neu-04,22.99,22.99,Active,0
X7253300,Bruneck 2 Kurzfinger Handschuhe,JA,4065901101962,"10-110122-6845-6,5",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103546,forest night,26FS,6.5,UN,,,0,,,,2,,,,,,,,2026-02-13,10.465,10.465,,,0,0,,20.93,,2026-02-13,22.99,24.95,0.078557,2.2,PW-neu-04,22.99,22.99,Active,0
X7253301,Bruneck 2 Kurzfinger Handschuhe,JA,4065901101979,"10-110122-6845-7,0",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103546,forest night,26FS,7,UN,,,0,,,,3,,,,,,,,2026-02-13,10.463333,10.463333,,,0,0,,31.39,,2026-02-13,22.99,24.95,0.078557,2.2,PW-neu-04,22.99,22.99,Active,0
X7253302,Bruneck 2 Kurzfinger Handschuhe,JA,4065901101986,"10-110122-6845-7,5",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103546,forest night,26FS,7.5,UN,,,0,,,,3,,,,,,,,2026-02-13,10.463333,10.463333,,,0,0,,31.39,,2026-02-13,22.99,24.95,0.078557,2.2,PW-neu-04,22.99,22.99,Active,0
X7253303,Bruneck 2 Kurzfinger Handschuhe,JA,4065901101993,"10-110122-6845-8,0",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103546,forest night,26FS,8,UN,,,0,,,,3,,,,,,,,2026-02-13,10.463333,10.463333,,,0,0,,31.39,,2026-02-13,22.99,24.95,0.078557,2.2,PW-neu-04,22.99,22.99,Active,0
X7253304,Bruneck 2 Kurzfinger Handschuhe,JA,4065901102006,"10-110122-6845-8,5",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103546,forest night,26FS,8.5,UN,,,0,,,,4,,,,,,,,2026-02-13,10.5,10.5,,,0,0,,42,,2026-02-13,22.99,24.95,0.078557,2.2,PW-neu-04,22.99,22.99,Active,0
X7253305,Bruneck 2 Kurzfinger Handschuhe,JA,4065901102013,"10-110122-6845-9,0",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103546,forest night,26FS,9,UN,,,0,,,,4,,,,,,,,2026-02-13,10.5,10.5,,,0,0,,42,,2026-02-13,22.99,24.95,0.078557,2.2,PW-neu-04,22.99,22.99,Active,0
X7253306,Bruneck 2 Kurzfinger Handschuhe,JA,4065901102020,"10-110122-6845-9,5",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103546,forest night,26FS,9.5,UN,,,0,,,,4,,,,,,,,2026-02-13,10.5,10.5,,,0,0,,42,,2026-02-13,22.99,24.95,0.078557,2.2,PW-neu-04,22.99,22.99,Active,0
X7253307,Bruneck 2 Kurzfinger Handschuhe,JA,4065901102037,"10-110122-6845-10,0",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103546,forest night,26FS,10,UN,,,0,,,,3,,,,,,,,2026-02-13,10.463333,10.463333,,,0,0,,31.39,,2026-02-13,22.99,24.95,0.078557,2.2,PW-neu-04,22.99,22.99,Active,0
X7253308,Bruneck 2 Kurzfinger Handschuhe,JA,4065901102044,"10-110122-6845-10,5",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103546,forest night,26FS,10.5,UN,,,0,,,,2,,,,,,,,2026-02-13,10.465,10.465,,,0,0,,20.93,,2026-02-13,22.99,24.95,0.078557,2.2,PW-neu-04,22.99,22.99,Active,0
X7253309,Bruneck 2 Kurzfinger Handschuhe,JA,4065901102051,"10-110122-6845-11,0",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103546,forest night,26FS,11,UN,,,0,,,,2,,,,,,,,2026-02-13,10.465,10.465,,,0,0,,20.93,,2026-02-13,22.99,24.95,0.078557,2.2,PW-neu-04,22.99,22.99,Active,0
X7253311,Icon 2 Kurzfinger Handschuhe,JA,4065901101702,"10-110125-6730-6,5",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000090687,jungle green,26FS,6.5,UN,,,0,,,,2,,,,,,,,2026-02-13,25.5,25.5,,,0,0,,51,,2026-02-13,52.99,59.95,0.116097,2.1,PW-neu-04,52.99,52.99,Active,0
X7253312,Icon 2 Kurzfinger Handschuhe,JA,4065901101719,"10-110125-6730-7,0",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000090687,jungle green,26FS,7,UN,,,0,,,,2,,,,,,,,2026-02-13,25.5,25.5,,,0,0,,51,,2026-02-13,52.99,59.95,0.116097,2.1,PW-neu-04,52.99,52.99,Active,0
X7253313,Icon 2 Kurzfinger Handschuhe,JA,4065901101726,"10-110125-6730-7,5",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000090687,jungle green,26FS,7.5,UN,,,0,,,,3,,,,,,,,2026-02-13,25.333333,25.333333,,,0,0,,76,,2026-02-13,52.99,59.95,0.116097,2.1,PW-neu-04,52.99,52.99,Active,0
X7253314,Icon 2 Kurzfinger Handschuhe,JA,4065901101733,"10-110125-6730-8,0",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000090687,jungle green,26FS,8,UN,,,0,,,,4,,,,,,,,2026-02-13,25.25,25.25,,,0,0,,101,,2026-02-13,52.99,59.95,0.116097,2.1,PW-neu-04,52.99,52.99,Active,0
X7253315,Icon 2 Kurzfinger Handschuhe,JA,4065901101740,"10-110125-6730-8,5",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000090687,jungle green,26FS,8.5,UN,,,0,,,,5,,,,,,,,2026-02-13,25.2,25.2,,,0,0,,126,,2026-02-13,52.99,59.95,0.116097,2.1,PW-neu-04,52.99,52.99,Active,0
X7253316,Icon 2 Kurzfinger Handschuhe,JA,4065901101757,"10-110125-6730-9,0",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000090687,jungle green,26FS,9,UN,,,0,,,,5,,,,,,,,2026-02-13,25.2,25.2,,,0,0,,126,,2026-02-13,52.99,59.95,0.116097,2.1,PW-neu-04,52.99,52.99,Active,0
X7253317,Icon 2 Kurzfinger Handschuhe,JA,4065901101764,"10-110125-6730-9,5",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000090687,jungle green,26FS,9.5,UN,,,0,,,,5,,,,,,,,2026-02-13,25.2,25.2,,,0,0,,126,,2026-02-13,52.99,59.95,0.116097,2.1,PW-neu-04,52.99,52.99,Active,0
X7253318,Icon 2 Kurzfinger Handschuhe,JA,4065901101771,"10-110125-6730-10,0",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000090687,jungle green,26FS,10,UN,,,0,,,,3,,,,,,,,2026-02-13,25.333333,25.333333,,,0,0,,76,,2026-02-13,52.99,59.95,0.116097,2.1,PW-neu-04,52.99,52.99,Active,0
X7253319,Icon 2 Kurzfinger Handschuhe,JA,4065901101788,"10-110125-6730-10,5",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000090687,jungle green,26FS,10.5,UN,,,0,,,,2,,,,,,,,2026-02-13,25.5,25.5,,,0,0,,51,,2026-02-13,52.99,59.95,0.116097,2.1,PW-neu-04,52.99,52.99,Active,0
X7253320,Icon 2 Kurzfinger Handschuhe,JA,4065901101795,"10-110125-6730-11,0",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000090687,jungle green,26FS,11,UN,,,0,,,,2,,,,,,,,2026-02-13,25.5,25.5,,,0,0,,51,,2026-02-13,52.99,59.95,0.116097,2.1,PW-neu-04,52.99,52.99,Active,0
X7253322,Icon 2 Kurzfinger Handschuhe,JA,4065901085064,"10-110125-9001-6,5",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000090687,Black,26FS,6.5,UN,,,0,,,,2,,,,,,,,2026-02-13,25.5,25.5,,,0,0,,51,,2026-02-13,52.99,59.95,0.116097,2.1,PW-neu-04,52.99,52.99,Active,0
X7253323,Icon 2 Kurzfinger Handschuhe,JA,4065901085071,"10-110125-9001-7,0",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000090687,Black,26FS,7,UN,,,0,,,,2,,,,,,,,2026-02-13,25.5,25.5,,,0,0,,51,,2026-02-13,52.99,59.95,0.116097,2.1,PW-neu-04,52.99,52.99,Active,0
X7253324,Icon 2 Kurzfinger Handschuhe,JA,4065901085088,"10-110125-9001-7,5",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000090687,Black,26FS,7.5,UN,,,0,,,,4,,,,,,,,2026-02-13,25.25,25.25,,,0,0,,101,,2026-02-13,52.99,59.95,0.116097,2.1,PW-neu-04,52.99,52.99,Active,0
X7253325,Icon 2 Kurzfinger Handschuhe,JA,4065901085095,"10-110125-9001-8,0",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000090687,Black,26FS,8,UN,,,0,,,,8,,,,,,,,2026-02-13,25.25,25.25,,,0,0,,202,,2026-02-13,52.99,59.95,0.116097,2.1,PW-neu-04,52.99,52.99,Active,0
X7253326,Icon 2 Kurzfinger Handschuhe,JA,4065901085101,"10-110125-9001-8,5",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000090687,Black,26FS,8.5,UN,,,0,,,,10,,,,,,,,2026-02-13,25.3,25.3,,,0,0,,253,,2026-02-13,52.99,59.95,0.116097,2.1,PW-neu-04,52.99,52.99,Active,0
X7253327,Icon 2 Kurzfinger Handschuhe,JA,4065901085118,"10-110125-9001-9,0",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000090687,Black,26FS,9,UN,,,0,,,,10,,,,,,,,2026-02-13,25.3,25.3,,,0,0,,253,,2026-02-13,52.99,59.95,0.116097,2.1,PW-neu-04,52.99,52.99,Active,0
X7253328,Icon 2 Kurzfinger Handschuhe,JA,4065901085125,"10-110125-9001-9,5",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000090687,Black,26FS,9.5,UN,,,0,,,,10,,,,,,,,2026-02-13,25.3,25.3,,,0,0,,253,,2026-02-13,52.99,59.95,0.116097,2.1,PW-neu-04,52.99,52.99,Active,0
X7253329,Icon 2 Kurzfinger Handschuhe,JA,4065901085132,"10-110125-9001-10,0",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000090687,Black,26FS,10,UN,,,0,,,,7,,,1,,,,,2026-02-13,25.25,25.25,,,0,0,,202,,2026-02-13,52.99,59.95,0.116097,2.1,PW-neu-04,52.99,52.99,Active,0
X7253330,Icon 2 Kurzfinger Handschuhe,JA,4065901085149,"10-110125-9001-10,5",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000090687,Black,26FS,10.5,UN,,,0,,,,2,,,,,,,,2026-02-13,25.5,25.5,,,0,0,,51,,2026-02-13,52.99,59.95,0.116097,2.1,PW-neu-04,52.99,52.99,Active,0
X7253331,Icon 2 Kurzfinger Handschuhe,JA,4065901085156,"10-110125-9001-11,0",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000090687,Black,26FS,11,UN,,,0,,,,2,,,,,,,,2026-02-13,25.5,25.5,,,0,0,,51,,2026-02-13,52.99,59.95,0.116097,2.1,PW-neu-04,52.99,52.99,Active,0
X7253333,Imst Kurzfinger Handschuhe,JA,4065901102877,"10-110151-1000-6,5",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103551,white,26FS,6.5,UN,,,0,,,,2,,,,,,,,2026-02-13,14.705,14.705,,,0,0,,29.41,,2026-02-13,32.99,34.95,0.05608,2.2,PW-neu-04,32.99,32.99,Active,0
X7253334,Imst Kurzfinger Handschuhe,JA,4065901102884,"10-110151-1000-7,0",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103551,white,26FS,7,UN,,,0,,,,2,,,,,,,,2026-02-13,15,15,,,0,0,,30,,2026-02-13,32.99,34.95,0.05608,2.2,PW-neu-04,32.99,32.99,Active,0
X7253335,Imst Kurzfinger Handschuhe,JA,4065901102891,"10-110151-1000-7,5",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103551,white,26FS,7.5,UN,,,0,,,,4,,,,,,,,2026-02-13,14.75,14.75,,,0,0,,59,,2026-02-13,32.99,34.95,0.05608,2.2,PW-neu-04,32.99,32.99,Active,0
X7253336,Imst Kurzfinger Handschuhe,JA,4065901102907,"10-110151-1000-8,0",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103551,white,26FS,8,UN,,,0,,,,5,,,,,,,,2026-02-13,14.8,14.8,,,0,0,,74,,2026-02-13,32.99,34.95,0.05608,2.2,PW-neu-04,32.99,32.99,Active,0
X7253337,Imst Kurzfinger Handschuhe,JA,4065901102914,"10-110151-1000-8,5",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103551,white,26FS,8.5,UN,,,0,,,,5,,,,,,,,2026-02-13,14.8,14.8,,,0,0,,74,,2026-02-13,32.99,34.95,0.05608,2.2,PW-neu-04,32.99,32.99,Active,0
X7253338,Imst Kurzfinger Handschuhe,JA,4065901102921,"10-110151-1000-9,0",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103551,white,26FS,9,UN,,,0,,,,4,,,,,,,,2026-02-13,14.8,14.8,,,0,0,,59.2,,2026-02-13,32.99,34.95,0.05608,2.2,PW-neu-04,32.99,32.99,Active,0
X7253339,Imst Kurzfinger Handschuhe,JA,4065901102938,"10-110151-1000-9,5",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103551,white,26FS,9.5,UN,,,0,,,,4,,,,,,,,2026-02-13,14.8,14.8,,,0,0,,59.2,,2026-02-13,32.99,34.95,0.05608,2.2,PW-neu-04,32.99,32.99,Active,0
X7253340,Imst Kurzfinger Handschuhe,JA,4065901102945,"10-110151-1000-10,0",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103551,white,26FS,10,UN,,,0,,,,3,,,,,,,,2026-02-13,15,15,,,0,0,,45,,2026-02-13,32.99,34.95,0.05608,2.2,PW-neu-04,32.99,32.99,Active,0
X7253341,Imst Kurzfinger Handschuhe,JA,4065901102952,"10-110151-1000-10,5",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103551,white,26FS,10.5,UN,,,0,,,,3,,,,,,,,2026-02-13,15,15,,,0,0,,45,,2026-02-13,32.99,34.95,0.05608,2.2,PW-neu-04,32.99,32.99,Active,0
X7253342,Imst Kurzfinger Handschuhe,JA,4065901102969,"10-110151-1000-11,0",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103551,white,26FS,11,UN,,,0,,,,3,,,,,,,,2026-02-13,15,15,,,0,0,,45,,2026-02-13,32.99,34.95,0.05608,2.2,PW-neu-04,32.99,32.99,Active,0
X7253345,Imst Kurzfinger Handschuhe,JA,4065901102990,"10-110151-9000-6,0",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103551,Black,26FS,6,UN,,,0,,,,2,,,,,,,,2026-02-13,14.705,14.705,,,0,0,,29.41,,2026-02-13,32.99,34.95,0.05608,2.2,PW-neu-04,32.99,32.99,Active,0
X7253346,Imst Kurzfinger Handschuhe,JA,4065901103003,"10-110151-9000-6,5",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103551,Black,26FS,6.5,UN,,,0,,,,3,,,,,,,,2026-02-13,15,15,,,0,0,,45,,2026-02-13,32.99,34.95,0.05608,2.2,PW-neu-04,32.99,32.99,Active,0
X7253347,Imst Kurzfinger Handschuhe,JA,4065901103010,"10-110151-9000-7,0",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103551,Black,26FS,7,UN,,,0,,,,4,,,,,,,,2026-02-13,14.75,14.75,,,0,0,,59,,2026-02-13,32.99,34.95,0.05608,2.2,PW-neu-04,32.99,32.99,Active,0
X7253348,Imst Kurzfinger Handschuhe,JA,4065901103027,"10-110151-9000-7,5",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103551,Black,26FS,7.5,UN,,,0,,,,4,,,,,,,,2026-02-13,14.75,14.75,,,0,0,,59,,2026-02-13,32.99,34.95,0.05608,2.2,PW-neu-04,32.99,32.99,Active,0
X7253349,Imst Kurzfinger Handschuhe,JA,4065901103034,"10-110151-9000-8,0",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103551,Black,26FS,8,UN,,,0,,,,5,,,,,,,,2026-02-13,14.8,14.8,,,0,0,,74,,2026-02-13,32.99,34.95,0.05608,2.2,PW-neu-04,32.99,32.99,Active,0
X7253350,Imst Kurzfinger Handschuhe,JA,4065901103041,"10-110151-9000-8,5",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103551,Black,26FS,8.5,UN,,,0,,,,4,,,,,,,,2026-02-13,14.8,14.8,,,0,0,,59.2,,2026-02-13,32.99,34.95,0.05608,2.2,PW-neu-04,32.99,32.99,Active,0
X7253351,Imst Kurzfinger Handschuhe,JA,4065901103058,"10-110151-9000-9,0",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103551,Black,26FS,9,UN,,,0,,,,4,,,1,,,,,2026-02-13,14.8,14.8,,,0,0,,74,,2026-02-13,32.99,34.95,0.05608,2.2,PW-neu-04,32.99,32.99,Active,0
X7253352,Imst Kurzfinger Handschuhe,JA,4065901103065,"10-110151-9000-9,5",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103551,Black,26FS,9.5,UN,,,0,,,,4,,,,,,,,2026-02-13,14.75,14.75,,,0,0,,59,,2026-02-13,32.99,34.95,0.05608,2.2,PW-neu-04,32.99,32.99,Active,0
X7253353,Imst Kurzfinger Handschuhe,JA,4065901103072,"10-110151-9000-10,0",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103551,Black,26FS,10,UN,,,0,,,,3,,,,,,,,2026-02-13,15,15,,,0,0,,45,,2026-02-13,32.99,34.95,0.05608,2.2,PW-neu-04,32.99,32.99,Active,0
X7253354,Imst Kurzfinger Handschuhe,JA,4065901103089,"10-110151-9000-10,5",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103551,Black,26FS,10.5,UN,,,0,,,,2,,,,,,,,2026-02-13,14.705,14.705,,,0,0,,29.41,,2026-02-13,32.99,34.95,0.05608,2.2,PW-neu-04,32.99,32.99,Active,0
X7253355,Imst Kurzfinger Handschuhe,JA,4065901103096,"10-110151-9000-11,0",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103551,Black,26FS,11,UN,,,0,,,,2,,,,,,,,2026-02-13,14.705,14.705,,,0,0,,29.41,,2026-02-13,32.99,34.95,0.05608,2.2,PW-neu-04,32.99,32.99,Active,0
X7253358,Dedna 2 Kurzfinger Handschuhe,JA,4065901104017,"10-110154-1000-6,0",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103548,white,26FS,6,DA,,,0,,,,1,,,,,,,,2026-02-13,18.9,18.9,,,0,0,,18.9,,2026-02-13,39.99,44.95,0.110345,2.1,PW-neu-04,39.99,39.99,Active,0
X7253359,Dedna 2 Kurzfinger Handschuhe,JA,4065901104024,"10-110154-1000-6,5",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103548,white,26FS,6.5,DA,,,0,,,,2,,,,,,,,2026-02-13,19,19,,,0,0,,38,,2026-02-13,39.99,44.95,0.110345,2.1,PW-neu-04,39.99,39.99,Active,0
X7253360,Dedna 2 Kurzfinger Handschuhe,JA,4065901104031,"10-110154-1000-7,0",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103548,white,26FS,7,DA,,,0,,,,2,,,,,,,,2026-02-13,19,19,,,0,0,,38,,2026-02-13,39.99,44.95,0.110345,2.1,PW-neu-04,39.99,39.99,Active,0
X7253361,Dedna 2 Kurzfinger Handschuhe,JA,4065901104048,"10-110154-1000-7,5",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103548,white,26FS,7.5,DA,,,0,,,,2,,,,,,,,2026-02-13,19,19,,,0,0,,38,,2026-02-13,39.99,44.95,0.110345,2.1,PW-neu-04,39.99,39.99,Active,0
X7253362,Dedna 2 Kurzfinger Handschuhe,JA,4065901104055,"10-110154-1000-8,0",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103548,white,26FS,8,DA,,,0,,,,2,,,,,,,,2026-02-13,19,19,,,0,0,,38,,2026-02-13,39.99,44.95,0.110345,2.1,PW-neu-04,39.99,39.99,Active,0
X7253363,Dedna 2 Kurzfinger Handschuhe,JA,4065901104062,"10-110154-1000-8,5",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103548,white,26FS,8.5,DA,,,0,,,,1,,,,,,,,2026-02-13,18.9,18.9,,,0,0,,18.9,,2026-02-13,39.99,44.95,0.110345,2.1,PW-neu-04,39.99,39.99,Active,0
X7253364,Dedna 2 Kurzfinger Handschuhe,JA,4065901104079,"10-110154-6810-6,0",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103548,pesto,26FS,6,DA,,,0,,,,1,,,,,,,,2026-02-13,18.9,18.9,,,0,0,,18.9,,2026-02-13,39.99,44.95,0.110345,2.1,PW-neu-04,39.99,39.99,Active,0
X7253365,Dedna 2 Kurzfinger Handschuhe,JA,4065901104086,"10-110154-6810-6,5",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103548,pesto,26FS,6.5,DA,,,0,,,,2,,,,,,,,2026-02-13,19,19,,,0,0,,38,,2026-02-13,39.99,44.95,0.110345,2.1,PW-neu-04,39.99,39.99,Active,0
X7253366,Dedna 2 Kurzfinger Handschuhe,JA,4065901104093,"10-110154-6810-7,0",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103548,pesto,26FS,7,DA,,,0,,,,2,,,,,,,,2026-02-13,19,19,,,0,0,,38,,2026-02-13,39.99,44.95,0.110345,2.1,PW-neu-04,39.99,39.99,Active,0
X7253367,Dedna 2 Kurzfinger Handschuhe,JA,4065901104109,"10-110154-6810-7,5",B081,PW,K00001735,Roeckl Sporthandschuhe GmbH & Co. KG,Bekleidung,Handschuhe kurz,ROECKL,M000103548,pesto,26FS,7.5,DA,,,0,,,,2,,,,,,,,2026-02-13,19,19,,,0,0,,38,,2026-02-13,39.99,44.95,0.110345,2.1,PW-neu-04,39.99,39.99,Active,0
